"Nid","Title","PID","T-PEN URI","Author UID","Post Date","Updated Date","Published status"
"1260","Land grant of Annet d'Anglars to his mother Avoise de Tabou (paleography:488)","paleography:488","","2991","Tuesday, January 26, 2016 - 22:58","Tuesday, January 26, 2016 - 22:58","Yes"
"1262","Manuscript agreement by printers and booksellers Jacques de Sanlecque and Toussaint du Bray (paleography:489)","paleography:489","","2991","Tuesday, January 26, 2016 - 23:00","Tuesday, January 26, 2016 - 23:00","Yes"
"1263","Inquest regarding land disputes (paleography:490)","paleography:490","","2991","Tuesday, January 26, 2016 - 23:03","Tuesday, January 26, 2016 - 23:03","Yes"
"1268","Payment au nain de la reine (paleography:2079)","paleography:2079","https://transcribe.library.utoronto.ca/paleography/project/741
","2492","Wednesday, January 27, 2016 - 09:25","Wednesday, January 27, 2016 - 09:25","Yes"
"1271","Receipt for repairs made to the castle of Rochefort (paleography:2076)","paleography:2076","https://transcribe.library.utoronto.ca/paleography/project/744
","2492","Wednesday, January 27, 2016 - 09:53","Wednesday, January 27, 2016 - 09:53","Yes"
"1280","Hommage de Jehan Vepres, dit le Moine à son frère, pour un fief (paleography:2077)","paleography:2077","https://transcribe.library.utoronto.ca/paleography/project/753
","2492","Wednesday, January 27, 2016 - 10:13","Wednesday, January 27, 2016 - 10:13","Yes"
"1281","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/755
","3139","Wednesday, January 27, 2016 - 10:44","Wednesday, January 27, 2016 - 10:44","Yes"
"1283","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/757
","3139","Wednesday, January 27, 2016 - 10:45","Wednesday, January 27, 2016 - 10:45","Yes"
"1284","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/759
","3139","Wednesday, January 27, 2016 - 10:50","Wednesday, January 27, 2016 - 10:50","Yes"
"1285","Meslanges curieux de litterature et d'histoire (paleography:496)","paleography:496","","3139","Wednesday, January 27, 2016 - 10:53","Wednesday, January 27, 2016 - 10:53","Yes"
"1287","Fables and other poems (paleography:2065)","paleography:2065","","3139","Wednesday, January 27, 2016 - 10:55","Wednesday, January 27, 2016 - 10:55","Yes"
"1290","Letter: Residence de la Conception-aux-Hurons, to M. le curé de St. Martin, à Beauvais [France], 1639 May 25 (paleography:444)","paleography:444","https://transcribe.library.utoronto.ca/paleography/project/766
","3139","Wednesday, January 27, 2016 - 10:56","Wednesday, January 27, 2016 - 10:56","Yes"
"1292","Fables and other poems (paleography:2065)","paleography:2065","","3139","Wednesday, January 27, 2016 - 10:56","Wednesday, January 27, 2016 - 10:56","Yes"
"1293","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3139","Wednesday, January 27, 2016 - 10:56","Wednesday, January 27, 2016 - 10:56","Yes"
"1295","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","","3139","Wednesday, January 27, 2016 - 10:57","Wednesday, January 27, 2016 - 10:57","Yes"
"1297","Letters patent by King Henry III authorizing Pietro Angèli da Barga to hold ecclesiastical benefices in France (paleography:441)","paleography:441","","3139","Wednesday, January 27, 2016 - 11:00","Wednesday, January 27, 2016 - 11:00","Yes"
"1299","De la preuve par comparaison d'ecritures (paleography:422)","paleography:422","","3139","Wednesday, January 27, 2016 - 10:59","Wednesday, January 27, 2016 - 10:59","Yes"
"1300","Acknowldgement of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/771
","3140","Wednesday, January 27, 2016 - 11:45","Wednesday, January 27, 2016 - 11:45","Yes"
"1301","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3140","Wednesday, January 27, 2016 - 11:51","Wednesday, January 27, 2016 - 11:51","Yes"
"1303","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3140","Wednesday, January 27, 2016 - 11:52","Wednesday, January 27, 2016 - 11:52","Yes"
"1304","Letter of John Stanlawe to John Randulf, viscount of Caen, regarding a program of repairs to be made at the castle of Caen (paleography:432)","paleography:432","","3141","Wednesday, January 27, 2016 - 12:38","Wednesday, January 27, 2016 - 12:38","Yes"
"1307","Letter of John Stanlawe to John Randulf, viscount of Caen, regarding a program of repairs to be made at the castle of Caen (paleography:432)","paleography:432","","3141","Wednesday, January 27, 2016 - 12:40","Wednesday, January 27, 2016 - 12:40","Yes"
"1310","Payment for the defense of Guyenne (paleography:2072)","paleography:2072","","2485","Wednesday, January 27, 2016 - 12:43","Wednesday, January 27, 2016 - 12:43","Yes"
"1313","Payment for the defense of Guyenne (paleography:2072)","paleography:2072","","2485","Wednesday, January 27, 2016 - 12:44","Wednesday, January 27, 2016 - 12:44","Yes"
"1315","Payment for the defense of Guyenne (paleography:2072)","paleography:2072","","2485","Wednesday, January 27, 2016 - 12:45","Wednesday, January 27, 2016 - 12:45","Yes"
"1316","Payment for the defense of Guyenne (paleography:2072)","paleography:2072","","2485","Wednesday, January 27, 2016 - 12:46","Wednesday, January 27, 2016 - 12:46","Yes"
"1318","Payment for the defense of Guyenne (paleography:2072)","paleography:2072","","2485","Wednesday, January 27, 2016 - 12:49","Wednesday, January 27, 2016 - 12:49","Yes"
"1321","La Charité quittance (paleography:2075)","paleography:2075","","2485","Wednesday, January 27, 2016 - 13:34","Wednesday, January 27, 2016 - 13:34","Yes"
"1324","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","","452","Wednesday, January 27, 2016 - 13:55","Wednesday, January 27, 2016 - 13:55","Yes"
"1326","Inventaire du mobilier et du matériel d’imprimerie de Jean Chardon (paleography:474)","paleography:474","","3080","Wednesday, January 27, 2016 - 17:01","Wednesday, January 27, 2016 - 17:01","Yes"
"1328","Contracts, charters, financial records of the St. Lambert's Cathedral in Liège (paleography:1809)","paleography:1809","","3080","Wednesday, January 27, 2016 - 17:02","Wednesday, January 27, 2016 - 17:02","Yes"
"1329","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3157","Wednesday, January 27, 2016 - 17:24","Wednesday, January 27, 2016 - 17:24","Yes"
"1330","Fables and other poems (paleography:2065)","paleography:2065","","3157","Wednesday, January 27, 2016 - 17:24","Wednesday, January 27, 2016 - 17:24","Yes"
"1331","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","","3157","Wednesday, January 27, 2016 - 17:24","Wednesday, January 27, 2016 - 17:24","Yes"
"1332","Letter of John Stanlawe to John Randulf, viscount of Caen, regarding a program of repairs to be made at the castle of Caen (paleography:432)","paleography:432","","3157","Wednesday, January 27, 2016 - 17:25","Wednesday, January 27, 2016 - 17:25","Yes"
"1335","Marriage contract of Sauveur de Lombard and Antoinette de Geoffroy (paleography:464)","paleography:464","","3157","Wednesday, January 27, 2016 - 17:25","Wednesday, January 27, 2016 - 17:25","Yes"
"1336","Itinerarium [French] (paleography:1810)","paleography:1810","","3157","Wednesday, January 27, 2016 - 17:25","Wednesday, January 27, 2016 - 17:25","Yes"
"1339","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3178","Thursday, January 28, 2016 - 08:23","Thursday, January 28, 2016 - 08:23","Yes"
"1340","Traicté des modes, ou tons, de la musique (paleography:470)","paleography:470","","3178","Thursday, January 28, 2016 - 08:26","Thursday, January 28, 2016 - 08:26","Yes"
"1341","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/776
","3183","Thursday, January 28, 2016 - 10:44","Thursday, January 28, 2016 - 10:44","Yes"
"1343","Letters patent by King Henry III authorizing Pietro Angèli da Barga to hold ecclesiastical benefices in France (paleography:441)","paleography:441","","3183","Thursday, January 28, 2016 - 10:56","Thursday, January 28, 2016 - 10:56","Yes"
"1346","Letters patent by King Henry III authorizing Pietro Angèli da Barga to hold ecclesiastical benefices in France (paleography:441)","paleography:441","","3183","Thursday, January 28, 2016 - 10:56","Thursday, January 28, 2016 - 10:56","Yes"
"1347","Letters patent by King Henry III authorizing Pietro Angèli da Barga to hold ecclesiastical benefices in France (paleography:441)","paleography:441","","3183","Thursday, January 28, 2016 - 10:57","Thursday, January 28, 2016 - 10:57","Yes"
"1348","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/787
","3192","Thursday, January 28, 2016 - 11:06","Thursday, January 28, 2016 - 11:06","Yes"
"1351","Aveu et dénombrement de la seigneurie de Taillepied (paleography:448)","paleography:448","","3192","Thursday, January 28, 2016 - 11:05","Thursday, January 28, 2016 - 11:05","Yes"
"1353","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3192","Thursday, January 28, 2016 - 11:08","Thursday, January 28, 2016 - 11:08","Yes"
"1354","Book of Esther (beginning) (paleography:1816)","paleography:1816","","3192","Thursday, January 28, 2016 - 11:10","Thursday, January 28, 2016 - 11:10","Yes"
"1357","De la preuve par comparaison d'ecritures (paleography:422)","paleography:422","","2878","Thursday, January 28, 2016 - 14:45","Thursday, January 28, 2016 - 14:45","Yes"
"1358","Land sale by Pierre le Canu (paleography:2078)","paleography:2078","https://transcribe.library.utoronto.ca/paleography/project/801
","2492","Thursday, January 28, 2016 - 14:48","Thursday, January 28, 2016 - 14:48","Yes"
"1360","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/799
","2878","Thursday, January 28, 2016 - 14:47","Thursday, January 28, 2016 - 14:47","Yes"
"1362","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/804
","2878","Thursday, January 28, 2016 - 14:49","Thursday, January 28, 2016 - 14:49","Yes"
"1365","Quittance for payment for military expenses in Picardy (paleography:2073)","paleography:2073","https://transcribe.library.utoronto.ca/paleography/project/815
","2492","Thursday, January 28, 2016 - 14:51","Thursday, January 28, 2016 - 14:51","Yes"
"1366","De la preuve par comparaison d'ecritures (paleography:422)","paleography:422","","2878","Thursday, January 28, 2016 - 14:49","Thursday, January 28, 2016 - 14:49","Yes"
"1368","Receipt by Guillaume Duru, ""clerc de Monsieur le tresorier de Normandie,"" for six skins of parchment to be used for writing certain royal ordinances for the government of Normandy (paleography:440)","paleography:440","","2878","Thursday, January 28, 2016 - 14:51","Thursday, January 28, 2016 - 14:51","Yes"
"1369","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/812
","2492","Thursday, January 28, 2016 - 14:50","Thursday, January 28, 2016 - 14:50","Yes"
"1372","La Charité quittance (paleography:2075)","paleography:2075","","2492","Thursday, January 28, 2016 - 14:50","Thursday, January 28, 2016 - 14:50","Yes"
"1375","Cession de créance par Charles de Biencourt (paleography:442)","paleography:442","https://transcribe.library.utoronto.ca/paleography/project/822
","2878","Thursday, January 28, 2016 - 14:53","Thursday, January 28, 2016 - 14:53","Yes"
"1376","Letters patent by King Henry III authorizing Pietro Angèli da Barga to hold ecclesiastical benefices in France (paleography:441)","paleography:441","","2878","Thursday, January 28, 2016 - 14:52","Thursday, January 28, 2016 - 14:52","Yes"
"1379","Payment for the defense of Guyenne (paleography:2072)","paleography:2072","","2492","Thursday, January 28, 2016 - 14:52","Thursday, January 28, 2016 - 14:52","Yes"
"1382","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/829
","2492","Thursday, January 28, 2016 - 14:53","Thursday, January 28, 2016 - 14:53","Yes"
"1384","Ethica ad Nicomadum [Translation by Nicole Oresme] (paleography:2071)","paleography:2071","","2492","Thursday, January 28, 2016 - 14:53","Thursday, January 28, 2016 - 14:53","Yes"
"1386","Investiture de l'Ile d'Orléans (paleography:443)","paleography:443","https://transcribe.library.utoronto.ca/paleography/project/826
","2878","Thursday, January 28, 2016 - 14:53","Thursday, January 28, 2016 - 14:53","Yes"
"1389","Account book (paleography:2070)","paleography:2070","","2492","Thursday, January 28, 2016 - 14:53","Thursday, January 28, 2016 - 14:53","Yes"
"1391","Letter: Residence de la Conception-aux-Hurons, to M. le curé de St. Martin, à Beauvais [France], 1639 May 25 (paleography:444)","paleography:444","","2878","Thursday, January 28, 2016 - 14:54","Thursday, January 28, 2016 - 14:54","Yes"
"1393","Cession de créance par Charles de Biencourt (paleography:442)","paleography:442","","2492","Thursday, January 28, 2016 - 14:56","Thursday, January 28, 2016 - 14:56","Yes"
"1396","Cession de créance par Charles de Biencourt (paleography:442)","paleography:442","","2492","Thursday, January 28, 2016 - 14:57","Thursday, January 28, 2016 - 14:57","Yes"
"1399","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","2878","Thursday, January 28, 2016 - 14:57","Thursday, January 28, 2016 - 14:57","Yes"
"1400","Pompe funebre de Mr le cardinal de Richelieu (paleography:446)","paleography:446","","2878","Thursday, January 28, 2016 - 14:57","Thursday, January 28, 2016 - 14:57","Yes"
"1401","Cession de créance par Charles de Biencourt (paleography:442)","paleography:442","","2492","Thursday, January 28, 2016 - 14:57","Thursday, January 28, 2016 - 14:57","Yes"
"1402","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","","2878","Thursday, January 28, 2016 - 14:58","Thursday, January 28, 2016 - 14:58","Yes"
"1404","Fur trade contract between François Francoeur and four ""voyageurs"" for transport of goods and purchase of beaver pelts in Michilimackinac and Chicago (paleography:447)","paleography:447","","2878","Thursday, January 28, 2016 - 14:58","Thursday, January 28, 2016 - 14:58","Yes"
